Date,Sector,Ticker,Company,Market Cap,Revenue,Revenue Growth
2026-06-18,PHYSICAL_AI_ROBOTICS,SERV,SERV,592653471.8987389,5195000.0,
2026-06-18,PHYSICAL_AI_ROBOTICS,SYM,SYM,5219648158.03775,2517042944.0,
2026-06-18,PHYSICAL_AI_ROBOTICS,TER,TER,67378095994.870544,3786838016.0,
2026-06-18,PHYSICAL_AI_ROBOTICS,TXT,TXT,16129942249.02694,15187999744.0,
2026-06-18,PHYSICAL_AI_ROBOTICS,ZBRA,ZBRA,11351990330.317385,5583000064.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,AVAV,AVAV,8507724289.424927,1610279040.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,BA,BA,175767771705.35312,92184002560.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,BWXT,BWXT,18781461565.582153,3376384000.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,CACI,CACI,10324591981.1969,9162865664.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,GD,GD,95551094341.44528,53808001024.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,HII,HII,11288859883.40503,12849000448.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,KTOS,KTOS,10131704506.61377,1415200000.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,LDOS,LDOS,13539547483.466644,17329000448.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,LHX,LHX,55149826501.51749,12856000512.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,LMT,LMT,117778804778.69312,75106000896.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,MRCY,MRCY,6882761365.376198,966945984.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,NOC,NOC,73718217487.61133,42367000576.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,PLTR,PLTR,303065541977.1309,5224174080.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,RCAT,RCAT,1676250175.2088594,54570000.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,RTX,RTX,250819788465.0,90372997120.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,SAIC,SAIC,4342252040.784416,7290999808.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,TDY,TDY,28569556866.795776,6225600000.0,
2026-06-18,DEFENSE_NATIONAL_SECURITY,TXT,TXT,16129942249.02694,15187999744.0,
2026-06-21,COMPUTE,ADI,ADI,211619831236.2793,12740193280.0,0.372
2026-06-21,COMPUTE,ALAB,ALAB,71489110374.15924,1001443968.0,0.934
2026-06-21,COMPUTE,AMD,AMD,876235857417.5128,37454000128.0,0.378
2026-06-21,COMPUTE,ARM,ARM,467609083084.4032,4920000000.0,0.201
2026-06-21,COMPUTE,AVGO,AVGO,1957030643485.2651,75464998912.0,0.479
2026-06-21,COMPUTE,GFS,GFS,47094993501.09123,6840000000.0,0.031
2026-06-21,COMPUTE,INTC,INTC,673433767608.6426,53762998272.0,0.072
2026-06-21,COMPUTE,LSCC,LSCC,21060847945.28592,574009024.0,0.422
2026-06-21,COMPUTE,MCHP,MCHP,54083248045.64585,4713099776.0,0.351
2026-06-21,COMPUTE,MPWR,MPWR,76823432409.01001,2957090048.0,0.261
2026-06-21,COMPUTE,MRVL,MRVL,271929292713.64456,8717100032.0,0.276
2026-06-21,COMPUTE,MU,MU,1278839125480.4622,58119000064.0,1.963
2026-06-21,COMPUTE,NVDA,NVDA,5103122549133.301,253491003392.0,0.852
2026-06-21,COMPUTE,NXPI,NXPI,79091612144.59988,12615000064.0,0.122
2026-06-21,COMPUTE,ON,ON,47286245157.29986,6063000064.0,0.047
2026-06-21,COMPUTE,QCOM,QCOM,238319940643.31055,44486000640.0,-0.035
2026-06-21,COMPUTE,TSM,TSM,2396773345562.98,4103904165888.0,0.351
2026-06-21,COMPUTE,TXN,TXN,293832545170.82263,18438000640.0,0.186
2026-06-21,SEMICAP_SUPPLY_CHAIN,ACLS,ACLS,5763527666.893036,845441024.0,0.033
2026-06-21,SEMICAP_SUPPLY_CHAIN,AEIS,AEIS,14907570545.106598,1905200000.0,0.263
2026-06-21,SEMICAP_SUPPLY_CHAIN,AMAT,AMAT,489960292217.0349,29024000000.0,0.114
2026-06-21,SEMICAP_SUPPLY_CHAIN,AMKR,AMKR,22422547751.345932,7071107072.0,0.275
2026-06-21,SEMICAP_SUPPLY_CHAIN,ASML,ASML,743732780498.3441,33692700672.0,0.132
2026-06-21,SEMICAP_SUPPLY_CHAIN,CAMT,CAMT,8986040299.93991,499092992.0,0.025
2026-06-21,SEMICAP_SUPPLY_CHAIN,COHU,COHU,3273969153.783867,481278016.0,0.293
2026-06-21,SEMICAP_SUPPLY_CHAIN,ENTG,ENTG,27226671650.6958,3235300096.0,0.05
2026-06-21,SEMICAP_SUPPLY_CHAIN,FORM,FORM,11658136390.499084,839780992.0,0.32
2026-06-21,SEMICAP_SUPPLY_CHAIN,ICHR,ICHR,3438240117.6111603,959254976.0,0.047
2026-06-21,SEMICAP_SUPPLY_CHAIN,KLAC,KLAC,339056790318.45154,13096660992.0,0.115
2026-06-21,SEMICAP_SUPPLY_CHAIN,KLIC,KLIC,6377807863.72654,768217024.0,0.498
2026-06-21,SEMICAP_SUPPLY_CHAIN,LRCX,LRCX,486509703245.75806,21681844224.0,0.238
2026-06-21,SEMICAP_SUPPLY_CHAIN,MKSI,MKSI,27447907371.924683,4072999936.0,0.152
2026-06-21,SEMICAP_SUPPLY_CHAIN,ONTO,ONTO,16602413407.69702,1030604992.0,0.095
2026-06-21,SEMICAP_SUPPLY_CHAIN,TER,TER,68552945685.04657,3786838016.0,0.87
2026-06-21,SEMICAP_SUPPLY_CHAIN,UCTT,UCTT,5436782475.837891,2069100032.0,0.029
2026-06-21,SEMICAP_SUPPLY_CHAIN,VECO,VECO,4861317173.379707,655342976.0,-0.054
2026-06-21,CLOUD_HYPERSCALERS,AMZN,AMZN,2628929968498.4214,742775980032.0,0.166
2026-06-21,CLOUD_HYPERSCALERS,BABA,BABA,256947247203.71204,1023670026240.0,0.029
2026-06-21,CLOUD_HYPERSCALERS,GOOG,GOOG,4483957417712.306,422498009088.0,0.218
2026-06-21,CLOUD_HYPERSCALERS,IBM,IBM,234125428984.6045,68910997504.0,0.095
2026-06-21,CLOUD_HYPERSCALERS,META,META,1465228625167.0098,214962995200.0,0.331
2026-06-21,CLOUD_HYPERSCALERS,MSFT,MSFT,2818348081358.0327,318272995328.0,0.183
2026-06-21,CLOUD_HYPERSCALERS,ORCL,ORCL,530026498030.60913,67356999680.0,0.206
2026-06-21,CLOUD_HYPERSCALERS,TCEHY,TCEHY,505642559899.5924,768201981952.0,0.091
2026-06-21,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,18160097216.827423,4266646016.0,0.058
2026-06-21,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,79379122147.0,3672030976.0,0.322
2026-06-21,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,18083182087.761887,948628992.0,0.224
2026-06-21,DATA_AI_INFRASTRUCTURE,FSLY,FSLY,2801349940.299988,652564992.0,0.198
2026-06-21,DATA_AI_INFRASTRUCTURE,MDB,MDB,26763723709.25,2602398976.0,0.252
2026-06-21,DATA_AI_INFRASTRUCTURE,NET,NET,79527757843.28833,2328604928.0,0.335
2026-06-21,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,12678032284.576365,2749733888.0,0.1
2026-06-21,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,80511711672.97363,5032822784.0,0.335
2026-06-21,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,28255739238.29376,5301663744.0,0.2
2026-06-21,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,213643276239.8519,9709899776.0,0.351
2026-06-21,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,13314002865.614971,319262016.0,1.393
2026-06-21,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,60615792431.634094,5569149952.0,0.395
2026-06-21,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,76215211714.87518,6602083840.0,0.205
2026-06-21,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,9269535066.214554,354737984.0,0.449
2026-06-21,DATA_CENTER_INFRASTRUCTURE,CSCO,CSCO,471159103462.5912,60745998336.0,0.12
2026-06-21,DATA_CENTER_INFRASTRUCTURE,DELL,DELL,264595324266.0,134001999872.0,0.875
2026-06-21,DATA_CENTER_INFRASTRUCTURE,DLR,DLR,66117049925.68756,6314048000.0,0.167
2026-06-21,DATA_CENTER_INFRASTRUCTURE,EQIX,EQIX,107716411644.35548,9525999616.0,0.121
2026-06-21,DATA_CENTER_INFRASTRUCTURE,HPE,HPE,62780488728.55258,38793998336.0,0.4
2026-06-21,DATA_CENTER_INFRASTRUCTURE,IREN,IREN,21428424965.85005,757073984.0,-0.0
2026-06-21,DATA_CENTER_INFRASTRUCTURE,NTAP,NTAP,31290372856.55037,6925000192.0,0.125
2026-06-21,DATA_CENTER_INFRASTRUCTURE,P,P,24800732179.40387,3937253888.0,
2026-06-21,DATA_CENTER_INFRASTRUCTURE,SMCI,SMCI,19833126909.11501,33700206592.0,1.227
2026-06-21,DATA_CENTER_INFRASTRUCTURE,STX,STX,239976589728.6875,11009999872.0,0.441
2026-06-21,DATA_CENTER_INFRASTRUCTURE,VRT,VRT,127927436479.97168,10843400192.0,0.301
2026-06-21,DATA_CENTER_INFRASTRUCTURE,WDC,WDC,257212139884.05713,11777000448.0,0.455
2026-06-21,POWER_GRID,AEP,AEP,69476772864.46143,22432999424.0,0.102
2026-06-21,POWER_GRID,AYI,AYI,9628703512.13672,4587100160.0,0.049
2026-06-21,POWER_GRID,BEPC,BEPC,6824718726.429337,3704000000.0,-0.026
2026-06-21,POWER_GRID,CEG,CEG,97867377907.1889,29866999808.0,0.638
2026-06-21,POWER_GRID,DUK,DUK,96560787913.44775,32718999552.0,0.113
2026-06-21,POWER_GRID,EME,EME,37255501422.47296,17747283968.0,0.197
2026-06-21,POWER_GRID,ETN,ETN,163773286734.0088,28522000384.0,0.168
2026-06-21,POWER_GRID,ETR,ETR,50875807849.64195,13287438336.0,0.12
2026-06-21,POWER_GRID,FLNC,FLNC,3293724850.6728745,2584549120.0,0.077
2026-06-21,POWER_GRID,GEV,GEV,298206634802.9126,39374999552.0,0.163
2026-06-21,POWER_GRID,GNRC,GNRC,16433191941.844086,4326390784.0,0.124
2026-06-21,POWER_GRID,HUBB,HUBB,27672710326.138245,5996100096.0,0.111
2026-06-21,POWER_GRID,NEE,NEE,180926264806.5,27865999360.0,0.073
2026-06-21,POWER_GRID,NRG,NRG,28495832123.096313,32384000000.0,0.195
2026-06-21,POWER_GRID,PWR,PWR,105379739635.25,30121150464.0,0.263
2026-06-21,POWER_GRID,SO,SO,104940455084.52008,30175000576.0,0.08
2026-06-21,POWER_GRID,TLN,TLN,20852483139.854584,3236000000.0,0.967
2026-06-21,POWER_GRID,VST,VST,55213629135.0,19445000192.0,0.434
2026-06-21,ENTERPRISE_AI_SOFTWARE,ADBE,ADBE,77576101455.68848,25198000128.0,0.127
2026-06-21,ENTERPRISE_AI_SOFTWARE,ADSK,ADSK,40924174095.29401,7506999808.0,0.184
2026-06-21,ENTERPRISE_AI_SOFTWARE,AI,AI,1496499614.3121014,250268000.0,-0.525
2026-06-21,ENTERPRISE_AI_SOFTWARE,CRM,CRM,124307819000.24414,42829000704.0,0.133
2026-06-21,ENTERPRISE_AI_SOFTWARE,DOCU,DOCU,8300362342.84668,3286081024.0,0.087
2026-06-21,ENTERPRISE_AI_SOFTWARE,HUBS,HUBS,9011100266.751345,3298124032.0,0.234
2026-06-21,ENTERPRISE_AI_SOFTWARE,INTU,INTU,73034379000.0,20924999680.0,0.104
2026-06-21,ENTERPRISE_AI_SOFTWARE,NOW,NOW,98015513264.19067,13959999488.0,0.221
2026-06-21,ENTERPRISE_AI_SOFTWARE,PATH,PATH,5321095368.996635,1672329984.0,0.173
2026-06-21,ENTERPRISE_AI_SOFTWARE,SAP,SAP,182993872113.8063,37341999104.0,0.06
2026-06-21,ENTERPRISE_AI_SOFTWARE,TEAM,TEAM,20991677854.415222,6190182912.0,0.317
2026-06-21,ENTERPRISE_AI_SOFTWARE,WDAY,WDAY,28878608974.840324,9854000128.0,0.135
2026-06-21,CYBERSECURITY_AI_TRUST,CHKP,CHKP,12725721820.790604,2756000000.0,0.048
2026-06-21,CYBERSECURITY_AI_TRUST,CRWD,CRWD,174341258896.22314,5094199808.0,0.256
2026-06-21,CYBERSECURITY_AI_TRUST,FTNT,FTNT,106036198499.21835,7109499904.0,0.201
2026-06-21,CYBERSECURITY_AI_TRUST,OKTA,OKTA,20657563786.118103,2996000000.0,0.112
2026-06-21,CYBERSECURITY_AI_TRUST,OSPN,OSPN,500483475.0,245760992.0,0.041
2026-06-21,CYBERSECURITY_AI_TRUST,PANW,PANW,234540699005.12695,10606499840.0,0.311
2026-06-21,CYBERSECURITY_AI_TRUST,QLYS,QLYS,3919652986.573776,684864000.0,0.098
2026-06-21,CYBERSECURITY_AI_TRUST,RBRK,RBRK,14453282155.775574,1424777984.0,0.39
2026-06-21,CYBERSECURITY_AI_TRUST,RDWR,RDWR,1140435495.053196,309640992.0,0.107
2026-06-21,CYBERSECURITY_AI_TRUST,RPD,RPD,449770060.4146929,859232000.0,-0.003
2026-06-21,CYBERSECURITY_AI_TRUST,S,S,5129061268.278099,1048905984.0,0.208
2026-06-21,CYBERSECURITY_AI_TRUST,SAIL,SAIL,7560549306.737371,1121090048.0,0.216
2026-06-21,CYBERSECURITY_AI_TRUST,TENB,TENB,2963008007.0539227,1022326016.0,0.096
2026-06-21,CYBERSECURITY_AI_TRUST,VRNS,VRNS,3920405252.7077065,660235008.0,0.269
2026-06-21,CYBERSECURITY_AI_TRUST,ZS,ZS,20189433949.500847,3173563904.0,0.254
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,ABBNY,ABBNY,196867815500.85724,34572001280.0,0.183
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,CGNX,CGNX,11000325457.16407,1046760000.0,0.243
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,FANUY,FANUY,44343686834.84601,857830981632.0,0.106
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,OMRNY,OMRNY,7165174920.210617,767350996992.0,
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,ROK,ROK,52720487142.697235,8803999744.0,0.119
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,SYM,SYM,5302338369.303062,2517042944.0,0.231
2026-06-21,INDUSTRIAL_AUTOMATION_ROBOTICS,ZBRA,ZBRA,11240527640.648191,5583000064.0,0.143
2026-06-21,AUTONOMOUS_SYSTEMS,AVAV,AVAV,8583126123.196884,1610279040.0,1.434
2026-06-21,AUTONOMOUS_SYSTEMS,DE,DE,159158012207.91357,47337000960.0,-0.111
2026-06-21,AUTONOMOUS_SYSTEMS,HSAI,HSAI,2654131847.878006,3182825984.0,0.296
2026-06-21,AUTONOMOUS_SYSTEMS,ISRG,ISRG,144066360436.4323,10582099968.0,0.23
2026-06-21,AUTONOMOUS_SYSTEMS,KTOS,KTOS,10165458160.960327,1415200000.0,0.226
2026-06-21,AUTONOMOUS_SYSTEMS,MDT,MDT,101558780686.93452,36364001280.0,0.099
2026-06-21,AUTONOMOUS_SYSTEMS,RR,RR,478495405.67615104,4935000.0,-0.088
2026-06-21,AUTONOMOUS_SYSTEMS,SERV,SERV,594780695.2143917,5195000.0,5.782
2026-06-21,AUTONOMOUS_SYSTEMS,TXT,TXT,15557847342.336824,15187999744.0,0.118
2026-06-21,DEFENSE_NATIONAL_SECURITY,BA,BA,175570696122.60312,92184002560.0,0.14
2026-06-21,DEFENSE_NATIONAL_SECURITY,BWXT,BWXT,18817648345.42856,3376384000.0,0.261
2026-06-21,DEFENSE_NATIONAL_SECURITY,CACI,CACI,10303826774.736176,9162865664.0,0.085
2026-06-21,DEFENSE_NATIONAL_SECURITY,GD,GD,94653272392.7898,53808001024.0,0.103
2026-06-21,DEFENSE_NATIONAL_SECURITY,HII,HII,11247091708.866272,12849000448.0,0.134
2026-06-21,DEFENSE_NATIONAL_SECURITY,LDOS,LDOS,13474139463.4001,17329000448.0,0.037
2026-06-21,DEFENSE_NATIONAL_SECURITY,LHX,LHX,54923478818.28497,12856000512.0,1.9
2026-06-21,DEFENSE_NATIONAL_SECURITY,LMT,LMT,117806478322.09715,75106000896.0,0.003
2026-06-21,DEFENSE_NATIONAL_SECURITY,MRCY,MRCY,6839530586.41507,966945984.0,0.115
2026-06-21,DEFENSE_NATIONAL_SECURITY,NOC,NOC,74070457734.0,42367000576.0,0.044
2026-06-21,DEFENSE_NATIONAL_SECURITY,PLTR,PLTR,307982672611.5962,5224174080.0,0.847
2026-06-21,DEFENSE_NATIONAL_SECURITY,RCAT,RCAT,1719076805.0246365,54570000.0,8.491
2026-06-21,DEFENSE_NATIONAL_SECURITY,RTX,RTX,249944452456.30338,90372997120.0,0.087
2026-06-21,DEFENSE_NATIONAL_SECURITY,SAIC,SAIC,4328723471.606277,7290999808.0,0.015
2026-06-21,DEFENSE_NATIONAL_SECURITY,TDY,TDY,28704608113.79773,6225600000.0,0.076
2026-06-22,COMPUTE,ADI,ADI,211619831236.2793,12740193280.0,0.372
2026-06-22,COMPUTE,ALAB,ALAB,71489110374.15924,1001443968.0,0.934
2026-06-22,COMPUTE,AMD,AMD,876235857417.5128,37454000128.0,0.378
2026-06-22,COMPUTE,ARM,ARM,467609083084.4032,4920000000.0,0.201
2026-06-22,COMPUTE,AVGO,AVGO,1957030643485.2651,75464998912.0,0.479
2026-06-22,COMPUTE,GFS,GFS,47094993501.09123,6840000000.0,0.031
2026-06-22,COMPUTE,INTC,INTC,673433767608.6426,53762998272.0,0.072
2026-06-22,COMPUTE,LSCC,LSCC,21060847945.28592,574009024.0,0.422
2026-06-22,COMPUTE,MCHP,MCHP,54083248045.64585,4713099776.0,0.351
2026-06-22,COMPUTE,MPWR,MPWR,76823432409.01001,2957090048.0,0.261
2026-06-22,COMPUTE,MRVL,MRVL,271929292713.64456,8717100032.0,0.276
2026-06-22,COMPUTE,MU,MU,1278839125480.4622,58119000064.0,1.963
2026-06-22,COMPUTE,NVDA,NVDA,5103122549133.301,253491003392.0,0.852
2026-06-22,COMPUTE,NXPI,NXPI,79091612144.59988,12615000064.0,0.122
2026-06-22,COMPUTE,ON,ON,47286245157.29986,6063000064.0,0.047
2026-06-22,COMPUTE,QCOM,QCOM,238319940643.31055,44486000640.0,-0.035
2026-06-22,COMPUTE,TSM,TSM,2396773345562.98,4103904165888.0,0.351
2026-06-22,COMPUTE,TXN,TXN,293832545170.82263,18438000640.0,0.186
2026-06-22,SEMICAP_EQUIPMENT,ACLS,ACLS,5763527666.893036,845441024.0,0.033
2026-06-22,SEMICAP_EQUIPMENT,AEIS,AEIS,14907570545.106598,1905200000.0,0.263
2026-06-22,SEMICAP_EQUIPMENT,AMAT,AMAT,489960292217.0349,29024000000.0,0.114
2026-06-22,SEMICAP_EQUIPMENT,AMKR,AMKR,22422547751.345932,7071107072.0,0.275
2026-06-22,SEMICAP_EQUIPMENT,ASML,ASML,743732780498.3441,33692700672.0,0.132
2026-06-22,SEMICAP_EQUIPMENT,CAMT,CAMT,8986040299.93991,499092992.0,0.025
2026-06-22,SEMICAP_EQUIPMENT,COHU,COHU,3273969153.783867,481278016.0,0.293
2026-06-22,SEMICAP_EQUIPMENT,ENTG,ENTG,27226671650.6958,3235300096.0,0.05
2026-06-22,SEMICAP_EQUIPMENT,FORM,FORM,11658136390.499084,839780992.0,0.32
2026-06-22,SEMICAP_EQUIPMENT,ICHR,ICHR,3438240117.6111603,959254976.0,0.047
2026-06-22,SEMICAP_EQUIPMENT,KLAC,KLAC,339056790318.45154,13096660992.0,0.115
2026-06-22,SEMICAP_EQUIPMENT,KLIC,KLIC,6377807863.72654,768217024.0,0.498
2026-06-22,SEMICAP_EQUIPMENT,LRCX,LRCX,486509703245.75806,21681844224.0,0.238
2026-06-22,SEMICAP_EQUIPMENT,MKSI,MKSI,27447907371.924683,4072999936.0,0.152
2026-06-22,SEMICAP_EQUIPMENT,ONTO,ONTO,16602413407.697021,1030604992.0,0.095
2026-06-22,SEMICAP_EQUIPMENT,TER,TER,68552945685.04657,3786838016.0,0.87
2026-06-22,SEMICAP_EQUIPMENT,UCTT,UCTT,5436782475.837891,2069100032.0,0.029
2026-06-22,SEMICAP_EQUIPMENT,VECO,VECO,4861317173.379707,655342976.0,-0.054
2026-06-22,CLOUD_HYPERSCALERS,AMZN,AMZN,2628929968498.4214,742775980032.0,0.166
2026-06-22,CLOUD_HYPERSCALERS,BABA,BABA,256947247203.71204,1023670026240.0,0.029
2026-06-22,CLOUD_HYPERSCALERS,GOOG,GOOG,4483957417712.306,422498009088.0,0.218
2026-06-22,CLOUD_HYPERSCALERS,IBM,IBM,234125428984.6045,68910997504.0,0.095
2026-06-22,CLOUD_HYPERSCALERS,META,META,1465228625167.0098,214962995200.0,0.331
2026-06-22,CLOUD_HYPERSCALERS,MSFT,MSFT,2818348081358.0327,318272995328.0,0.183
2026-06-22,CLOUD_HYPERSCALERS,ORCL,ORCL,530026498030.60913,67356999680.0,0.206
2026-06-22,CLOUD_HYPERSCALERS,TCEHY,TCEHY,505642559899.5924,768201981952.0,0.091
2026-06-22,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,18160097216.827423,4266646016.0,0.058
2026-06-22,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,79379122147.0,3672030976.0,0.322
2026-06-22,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,18083182087.761887,948628992.0,0.224
2026-06-22,DATA_AI_INFRASTRUCTURE,FSLY,FSLY,2801349940.299988,652564992.0,0.198
2026-06-22,DATA_AI_INFRASTRUCTURE,MDB,MDB,26763723709.25,2602398976.0,0.252
2026-06-22,DATA_AI_INFRASTRUCTURE,NET,NET,79527757843.28833,2328604928.0,0.335
2026-06-22,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,12678032284.576363,2749733888.0,0.1
2026-06-22,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,80511711672.97363,5032822784.0,0.335
2026-06-22,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,28255739238.293762,5301663744.0,0.2
2026-06-22,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,213643276239.8519,9709899776.0,0.351
2026-06-22,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,13314002865.614971,319262016.0,1.393
2026-06-22,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,60615792431.634094,5569149952.0,0.395
2026-06-22,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,76215211714.87518,6602083840.0,0.205
2026-06-22,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,9269535066.214554,354737984.0,0.449
2026-06-22,DATA_CENTER_INFRASTRUCTURE,CSCO,CSCO,471159103462.5912,60745998336.0,0.12
2026-06-22,DATA_CENTER_INFRASTRUCTURE,DELL,DELL,264595324266.0,134001999872.0,0.875
2026-06-22,DATA_CENTER_INFRASTRUCTURE,DLR,DLR,66117049925.68756,6314048000.0,0.167
2026-06-22,DATA_CENTER_INFRASTRUCTURE,EQIX,EQIX,107716411644.35547,9525999616.0,0.121
2026-06-22,DATA_CENTER_INFRASTRUCTURE,HPE,HPE,62780488728.55258,38793998336.0,0.4
2026-06-22,DATA_CENTER_INFRASTRUCTURE,IREN,IREN,21428424965.85005,757073984.0,-0.0
2026-06-22,DATA_CENTER_INFRASTRUCTURE,NTAP,NTAP,31290372856.55037,6925000192.0,0.125
2026-06-22,DATA_CENTER_INFRASTRUCTURE,P,P,24800732179.40387,3937253888.0,
2026-06-22,DATA_CENTER_INFRASTRUCTURE,SMCI,SMCI,19833126909.11501,33700206592.0,1.227
2026-06-22,DATA_CENTER_INFRASTRUCTURE,STX,STX,239976589728.6875,11009999872.0,0.441
2026-06-22,DATA_CENTER_INFRASTRUCTURE,VRT,VRT,127927436479.97168,10843400192.0,0.301
2026-06-22,DATA_CENTER_INFRASTRUCTURE,WDC,WDC,257212139884.05713,11777000448.0,0.455
2026-06-22,POWER_GRID,AEP,AEP,69476772864.46143,22432999424.0,0.102
2026-06-22,POWER_GRID,AYI,AYI,9628703512.136719,4587100160.0,0.049
2026-06-22,POWER_GRID,BEPC,BEPC,6824718726.429337,3704000000.0,-0.026
2026-06-22,POWER_GRID,CEG,CEG,97867377907.1889,29866999808.0,0.638
2026-06-22,POWER_GRID,DUK,DUK,96560787913.44777,32718999552.0,0.113
2026-06-22,POWER_GRID,EME,EME,37255501422.47296,17747283968.0,0.197
2026-06-22,POWER_GRID,ETN,ETN,163773286734.0088,28522000384.0,0.168
2026-06-22,POWER_GRID,ETR,ETR,50875807849.64195,13287438336.0,0.12
2026-06-22,POWER_GRID,FLNC,FLNC,3293724850.6728745,2584549120.0,0.077
2026-06-22,POWER_GRID,GEV,GEV,298206634802.9126,39374999552.0,0.163
2026-06-22,POWER_GRID,GNRC,GNRC,16433191941.844086,4326390784.0,0.124
2026-06-22,POWER_GRID,HUBB,HUBB,27672710326.138245,5996100096.0,0.111
2026-06-22,POWER_GRID,NEE,NEE,180926264806.5,27865999360.0,0.073
2026-06-22,POWER_GRID,NRG,NRG,28495832123.096313,32384000000.0,0.195
2026-06-22,POWER_GRID,PWR,PWR,105379739635.25,30121150464.0,0.263
2026-06-22,POWER_GRID,SO,SO,104940455084.52008,30175000576.0,0.08
2026-06-22,POWER_GRID,TLN,TLN,20852483139.854584,3236000000.0,0.967
2026-06-22,POWER_GRID,VST,VST,55213629135.0,19445000192.0,0.434
2026-06-22,ENTERPRISE_AI_SOFTWARE,ADBE,ADBE,77576101455.68848,25198000128.0,0.127
2026-06-22,ENTERPRISE_AI_SOFTWARE,ADSK,ADSK,40924174095.29401,7506999808.0,0.184
2026-06-22,ENTERPRISE_AI_SOFTWARE,AI,AI,1496499614.3121014,250268000.0,-0.525
2026-06-22,ENTERPRISE_AI_SOFTWARE,CRM,CRM,124307819000.24414,42829000704.0,0.133
2026-06-22,ENTERPRISE_AI_SOFTWARE,DOCU,DOCU,8300362342.84668,3286081024.0,0.087
2026-06-22,ENTERPRISE_AI_SOFTWARE,HUBS,HUBS,9011100266.751343,3298124032.0,0.234
2026-06-22,ENTERPRISE_AI_SOFTWARE,INTU,INTU,73034379000.0,20924999680.0,0.104
2026-06-22,ENTERPRISE_AI_SOFTWARE,NOW,NOW,98015513264.19067,13959999488.0,0.221
2026-06-22,ENTERPRISE_AI_SOFTWARE,PATH,PATH,5321095368.996635,1672329984.0,0.173
2026-06-22,ENTERPRISE_AI_SOFTWARE,SAP,SAP,182993872113.80634,37341999104.0,0.06
2026-06-22,ENTERPRISE_AI_SOFTWARE,TEAM,TEAM,20991677854.415222,6190182912.0,0.317
2026-06-22,ENTERPRISE_AI_SOFTWARE,WDAY,WDAY,28878608974.840324,9854000128.0,0.135
2026-06-22,CYBERSECURITY_AI_TRUST,CHKP,CHKP,12725721820.790604,2756000000.0,0.048
2026-06-22,CYBERSECURITY_AI_TRUST,CRWD,CRWD,174341258896.22314,5094199808.0,0.256
2026-06-22,CYBERSECURITY_AI_TRUST,FTNT,FTNT,106036198499.21837,7109499904.0,0.201
2026-06-22,CYBERSECURITY_AI_TRUST,OKTA,OKTA,20657563786.118103,2996000000.0,0.112
2026-06-22,CYBERSECURITY_AI_TRUST,OSPN,OSPN,500483475.0,245760992.0,0.041
2026-06-22,CYBERSECURITY_AI_TRUST,PANW,PANW,234540699005.12695,10606499840.0,0.311
